pH,Turbidity,Dissolved_Oxygen,Lead,TDS,EC,Temperature,Nitrate,Phosphate,Safe
6.910383131700535,2.5578337287815636,6.978431546039218,0.0052657078408647005,242.81743815987394,0.27055665866306516,19.43123070078698,5.818146252952774,0.055262929745556404,1
6.953827136713209,2.240984245587277,8.28046909692436,0.002932467085745727,227.9871210137134,0.31989635249734044,19.464717818202413,5.343354207444339,0.06042298589941515,1
5.51786796369069,13.691533675477546,1.5764808555942234,0.020738779537000644,1538.530306529605,1.7475651457612975,33.4860987731323,38.197682657996296,2.8464076051504614,0
6.923440053807133,2.614516556271232,8.237010779680473,0.003255097355193551,255.10076941853336,0.29223704755876256,19.286653731640257,5.2704859185768465,-0.059418940109228935,1
7.204902034851789,2.4646105545011903,7.930821576030631,0.0028942953315140643,247.66152733094998,0.26813461264856026,19.845113078548014,3.957333556134903,-0.11422216926352752,1
7.2116417436892,2.6848054038413802,8.089565653625865,0.0045139078496589154,240.37769636433535,0.33110349951530244,19.255361894124153,5.6998460542558025,-0.24076323396937577,1
4.714980950760162,15.641426381823191,2.6018619812567687,0.025835603940016487,1314.9215484714089,2.636489392199061,36.62909683786896,56.3221631403185,3.1900694694342575,0
4.943521599474108,17.868885006274038,3.934007858389157,0.01952444176149617,1818.8355912408024,1.9073119956206277,36.98760810019584,35.41241607469306,2.367039962902224,0
8.694670707276915,13.808030242345914,0.9821776660096395,0.01592994665354222,1511.000587206675,2.172212579265209,31.624441694806514,61.64990882563923,2.607084470565875,0
7.395109025424472,2.4158031038359473,7.851754267165558,0.0037288763989574312,252.90384867051316,0.34621350697689146,19.208638576487473,4.0255877274156315,0.03629880299873722,1
7.324823963410431,2.4159626365808284,7.516122102863557,0.0039014118677157383,260.43306636348666,0.3475724638529043,17.81567273456382,5.886418319719971,0.22994359830087097,1
7.259224055412916,2.446025012941326,8.031454076126437,0.004619154261005198,260.0572092586182,0.26966498526173516,22.083449328117702,4.269965871479724,0.11954908976392573,1
7.365083269797606,2.7893955768707466,8.556083019606925,0.0056122206282554245,253.45106138787102,0.38694256759266654,24.17209409907423,4.357626321943101,0.10947056537750324,1
8.558388878091963,14.490442926966807,3.357585373607882,0.010851590923959585,1769.835809777741,1.9713976726409952,35.23974579122011,54.78140575555808,2.908733563349186,0
7.325925768384723,2.505951227899149,8.128679122478406,0.004021311648671942,227.45379547360272,0.3150553669595871,22.274629084729458,4.238090879757516,-0.019252344711521263,1
7.079956624568241,2.450496272889699,8.157327135757749,0.003962963202951588,232.76808947262015,0.28792512770646106,20.268592994495584,4.078667126550678,-0.03665878909853153,1
9.134218181120692,14.467212015723783,1.5980983238872026,0.017247064664996467,1093.5292471403232,1.4617569466404199,34.04552449514621,56.134601656718374,1.9407382578941839,0
5.281243247752077,16.505055135506364,2.9171305172753756,0.02115305424383107,1511.68989614113,1.961777938283012,33.47271858406529,43.21019653536868,2.118933275742951,0
7.1888904602206765,2.3871842738526543,8.293951114419928,0.004097983153470895,225.90134348891982,0.28037644469695633,20.585430964283706,4.42057343843282,0.11001430331138837,1
8.772370422619387,12.595417229686376,4.15552975604407,0.01777596580914755,1145.9037724447844,1.4786586152460501,34.76653569159058,36.47134111035961,1.8251751648899297,0
4.821076577609336,11.463229526105025,2.997771111466479,0.022882256725612116,1473.3993672139873,2.361745526214813,31.742756867655352,59.47511908575567,2.1397724646624705,0
9.290347807207562,13.328608282283307,3.25703317660591,0.020361260241189578,1174.537654410537,2.11911400096472,36.19713242193958,52.307117490749626,2.175765399990431,0
7.18809492878764,2.524401962929072,8.030402156564964,0.004742127491071892,256.06442132442544,0.25978421201700036,20.092005494506548,4.991680997038548,0.03132057642617307,1
4.830081622635583,16.003315544545565,1.9214583636580078,0.013317157498425401,1550.7474593549666,2.1676171510833457,33.31420965842622,53.590550934803666,1.3721043344526263,0
6.9150503627573086,2.6141197337186317,8.856908143444745,0.0030405607632765204,230.3676940132133,0.2843235156913801,22.307801468511496,6.221874773675709,0.13835896647986068,1
7.079658677554121,2.627718491755475,7.897049385030662,0.004140886246911204,262.10683894955963,0.3236816038405727,15.023345293174021,6.12307376238472,0.1462223511886977,1
4.148748067580787,13.231642800183845,2.7391900033465206,0.015815098227802065,1973.0815543999947,1.890454216040536,39.485090929207516,53.38975893668261,2.86325581116803,0
7.107316461437508,2.554091365155968,8.526957626253731,0.002858310885866495,225.8866020344654,0.32409330308592454,19.81272762252166,5.915615974109786,0.06226308526768691,1
6.82654696148165,2.157966321468675,8.12392828409081,0.003740453322416083,240.2868729154726,0.27471266478690315,21.51499029867497,6.277379457438528,0.14447743757817,0
8.9525083565971,15.669842739766112,3.0269752439208424,0.026167030381763347,1898.407327191862,2.190598758564862,36.796989025052795,29.89783345433937,2.6904132091726267,0
7.379919975086651,2.492088969228669,8.367630593195107,0.003680946064333382,256.27597331333027,0.32865639066206,23.352786054416406,4.876748595585957,-0.045508936817669515,1
7.40619990449919,2.5675205324150405,7.779877938461832,0.0037735211080984735,229.81193614790178,0.25658536340618165,23.469873151673617,3.6199416916206855,-0.04196953197088568,1
4.453674179211651,14.488842703835411,3.9791590025168038,0.03101006962329808,1149.8048851189544,2.13823917308479,37.38476934162668,35.58089643888191,2.1580755497502118,0
7.9705462981309445,2.8392912736580076,8.699830697274775,0.0030254706953293585,249.9893710813503,0.3781706679416054,20.902450638637017,5.029585286180555,-0.05260539609110504,1
4.67235752197138,16.200707566580327,3.3350079681019973,0.015523228131704,1488.0691376015616,2.189967593034528,35.91699670592779,38.42584209784566,2.806632772330572,0
5.285391873289845,16.668066290526873,3.2653181337006103,0.01663104947170262,1452.4385925148122,1.9754316861282522,39.47900931332961,49.2916315208391,2.7651845944993996,0
4.8303270896378026,14.724129652187202,3.0058901451388538,0.01374400431683161,1672.8496769397273,2.164420077412151,32.981284003971794,57.907593122325295,2.898215183321055,0
9.057274957243113,19.08968692539675,2.4742920301775535,0.018768323594100758,1718.959700445465,2.5183891506145297,37.58054791518547,55.6864461601277,2.638991220109461,0
7.272279121101683,2.50368367583791,7.9812317684483265,0.004794264679621827,264.4809622688676,0.3019118997480014,17.461339006906602,4.776888349344612,0.11720062783004728,1
4.820699695023543,12.561529228990306,2.8419036257632273,0.018219539756904726,1464.5016232451433,1.5432997045154768,39.047405315340285,59.45929585270378,2.4954204807326725,0
7.234915562566368,2.2510690593377167,7.5786337747305375,0.00562467845846956,259.57587888412576,0.18972169714504653,21.14478062235135,5.8114886069374565,0.1956583385827982,1
7.027743159734348,2.3636031504004404,8.073820521278815,0.004708303847201064,271.6544800520322,0.2893895515049424,18.92936657486468,5.563324590880483,0.014136136389891543,1
4.815923718391161,9.537719166593952,2.557458203722184,0.02372680362038938,1456.842574734356,1.8569370618068493,32.460506591393276,39.49562371244033,3.2274130870733253,0
5.148741506308271,12.472702109621022,2.2059375946169415,0.015303792296589966,1421.3819598597076,1.8669179509377842,34.5783395434927,49.89647710092263,3.2600458704955506,0
7.082127048611158,2.554315767439075,7.997571635384043,0.00383986720443336,251.27977213847535,0.2793501088928283,22.553930772176376,5.1928992277669455,-0.08840566649243353,1
7.075460096035881,2.1678078132968017,7.138843762819007,0.005340450446023145,271.3355479254776,0.30907133100569856,19.423922252155847,5.977458527987048,0.1205606232631313,1
5.01366916434257,16.554305106089927,2.895259355899099,0.016134851451986485,1350.1168026086052,1.7369908743142122,34.80983044389557,44.955773167028305,2.7814272402285654,0
7.239372247173825,2.3846216260953703,8.418839321044862,0.0011277377867183508,223.46386142666321,0.30274670554999245,19.586777440607907,4.879729939216377,-0.008888554257540565,1
4.676047265665554,12.859245990278472,4.232259183855909,0.01979833044892978,1553.836184051032,2.259586926840575,35.50924330391199,44.790314487689045,2.3953121933440435,0
7.081685722232834,2.4042502756673043,7.996352401342318,0.0045087250232299335,247.2520507191942,0.25834719714996207,20.723322122494032,3.52362183992146,0.13319555025098456,1
5.075394994471431,15.047093387873275,2.6010928833692386,0.02438357093193058,1390.0421280723933,1.7827092397377,32.37255552606112,47.47375131197363,1.6976474951010938,0
7.185597975683933,2.092375092964429,7.482127409711637,0.004066990717224872,213.41774262585358,0.2502092302604885,23.509866143294484,5.171806016154277,0.07893283072923742,1
7.292420694852654,2.1859550560219088,8.056686765455963,0.002679977488779294,233.71262306672222,0.28575622533151646,22.710885602210993,5.353656785313654,0.04987192812984671,1
7.400706579578405,2.298382737816519,8.464330714951409,0.0045159392177041,247.98581256720544,0.3325568120911828,20.036803261566877,5.805738509536671,0.0897244273380124,1
7.264833270497689,2.516456797855085,7.756195119136287,0.0037888697611723056,241.62547369080954,0.3196898649108126,22.24371571246094,4.701740229789047,0.07544936655952511,1
5.123165025598285,18.365584514382757,2.6064344761044134,0.013274927580346655,1578.2418654474789,1.618535443732315,37.21983215413795,37.0687774959503,2.282461379211842,0
9.242410856820621,8.416852590539927,3.3743603377054816,0.019667755123452722,1498.978673594555,1.1678555180198251,39.95873915369127,32.20124891791833,2.1575064104281263,0
5.02438352661686,16.08118018505424,3.3156639883873753,0.015532024931404398,1107.3421704322052,2.0042014902114142,38.897449461643,44.93365166212081,3.053860547991224,0
8.877934426648688,10.551046704052744,1.915223724112029,0.02150936690360506,1573.1519972185831,2.2900421312751633,32.82541674859984,39.74780914262567,2.3122455096802503,0
7.358332538792587,2.395427994569346,7.942364977711354,0.00541093237974627,244.193504462884,0.2968997995316984,18.821456696421386,5.365670222815039,0.15005330773315917,1
6.775220855138039,2.4021121114963555,8.862923285306202,0.002765651128120078,255.15681822324828,0.2696567411071412,20.42514806126443,3.617154812389441,-0.006684871695156372,1
7.3910284641002475,2.5704110793028594,8.680885977854095,0.005261921500713992,237.52266687654333,0.33887036763822553,17.48972925605321,4.374288642474031,0.010242750169078607,1
5.148920035320183,14.442226557153688,3.6027355708019444,0.032460919993003434,1426.27612684286,1.83296636814699,35.52945255098886,31.880106624379458,2.2525177245546497,0
7.102927290434179,2.427277557557229,7.6658611786960975,0.0047094518171390395,281.4958268374977,0.2703822022173973,18.529393078636094,4.863913198064362,0.09244586043525171,0
8.804802051789485,19.09012954061502,4.55379647580504,0.02349407835140238,1273.5701718567987,2.3141829225678388,33.08657392142019,39.762440522921494,2.3504654573849724,0
7.525723109114258,2.2957534365738574,7.900523549526581,0.004253739661494574,248.02791106492498,0.2698009687015385,21.147488842008826,5.937128675529619,0.17734422766324448,1
8.701671443460063,18.57325756432043,3.0857663696321067,0.01699807153564447,1075.2014363748729,1.955858148555768,39.40355133499193,27.841775749793317,2.467831176310417,0
7.094047959246592,2.666067163308849,7.896383141671719,0.0031724097793512803,243.2012738646548,0.2599980717801177,16.09779627192275,5.929688004831171,0.17395555360254694,1
6.960758675183866,2.434795293566432,7.30411448848876,0.00488404539636105,248.45167370601257,0.3127691877837158,18.94133577510326,5.895944165385298,0.09185210047988746,1
9.025351543707858,13.44672765833334,2.912781264029229,0.017415765584130858,1200.8916927003593,2.3534758542644005,34.82350143760544,48.39925513391695,1.9592933096303564,0
5.716511597861132,15.872894190412328,3.360396579022428,0.02006111774207585,1709.6799775627082,1.8225815810485857,32.85780464605347,64.8547736927255,2.8221552500541,0
7.49507124338991,2.388904576167949,7.279207824967992,0.005775310892609512,259.25508924365045,0.34166669558901536,19.31818424530784,5.370241135732363,0.0647493468251643,0
9.000944318071898,14.828876499441174,3.9816276776390978,0.013273322562923793,1789.3126582502734,1.7682373664473292,28.3442901021467,51.57634558440944,2.0057354960670497,0
7.453382229837325,2.598663580176178,8.669028954735081,0.0038625514853723084,263.3033108514595,0.30975124920140634,18.237863326677417,5.07757859698108,-0.023606215210002474,1
4.125723203054918,15.15068309749704,3.565625887688628,0.014264202444941443,1421.277683593398,2.1548432118759138,33.74665096245914,48.775640102526026,1.9161212920500394,0
5.191197404906922,17.723886940881147,3.6084048956673143,0.02295372167755163,1304.3384100355004,2.092918033740801,37.835935313707594,60.84500530290926,2.6260974271171436,0
4.976183472678289,11.350257587592871,2.949141168651103,0.021706079212460167,1443.8995893176766,2.042897190442765,37.56560452324479,44.62021471178045,2.971469309948617,0
9.150927110587125,14.389616576759085,4.643054952069276,0.02062087842372307,1519.4311574172496,1.5956012646898494,33.858632287500946,65.89523036103863,2.350061262751694,0
7.150922376799426,1.9698060383213976,8.237901736666114,0.004840620026504553,246.48970211339528,0.32761499688397616,19.806752659970222,4.89339009729459,0.1586376505905937,1
8.88730990027034,9.07211010032514,1.5012469568363065,0.02737939575251983,2012.1005918711367,1.7265148093538292,33.628344382042414,50.92935652682978,2.246141615425143,0
4.984067959490927,18.864227174557133,2.8565991797144705,0.010172220542617474,1503.9199233155257,1.6529175808311587,30.544441511900203,33.74878741117475,3.005189656641632,0
8.995770310227998,15.630909120665986,3.9575287590090817,0.026530361019358146,1611.4275236806964,2.0734871279516014,35.85153370190821,66.41428627722314,2.175500739763421,0
9.490739341840744,17.23545259285445,2.544681441061973,0.03249215241860748,1388.9966596911781,1.811773779672088,32.47768433030412,57.57176821102023,3.3333316296137614,0
9.39612420293515,10.469876364044243,2.3481951977411617,0.03162349457161709,1107.0927923794152,1.7215340097955947,33.26314472795323,48.12272976420116,2.3658156004313096,0
7.383080423540415,2.408127820091951,8.412113381612738,0.004176441555277226,242.37789703529035,0.23403764027006163,19.886823022200208,4.478228842102202,0.14595848723435562,1
7.146118633111088,2.210397219916751,8.344189395343898,0.0035346895432199466,249.64671773688642,0.25553795858858375,21.044501272035557,5.665627975560545,0.08266842484945972,1
7.15530744293483,2.2555744382216107,7.604148745371865,0.0028209602088401977,216.82207133005738,0.31675290145420587,18.439601741765074,5.452321013711625,0.012124142847831143,1
9.116881357227596,13.553059287191092,3.1918861966794374,0.01877985823914433,1812.0511059061862,2.575581900162862,35.256539988918796,72.14329942556597,2.8127922968375003,0
5.222737674077786,17.14720272351252,2.871664494419722,0.012865867116093287,1362.865016481974,2.481606788708542,33.41300475739062,46.73386219338787,3.133165133978144,0
7.2714030971930095,2.2837886919183474,8.032731743419026,0.004213196628237689,237.54333390165152,0.2984280414812612,17.585956704285568,5.005910138521046,0.1806608154863915,1
8.829165067652367,15.308575733797003,1.8807372574524195,0.01204929084659851,1251.1027100222268,1.6076670304557017,31.41744004576447,65.7414678603241,2.0320843851047172,0
7.47372631150647,2.195362619043245,7.213457364249599,0.0030806154084135765,257.71382134026754,0.31261201982133385,22.127881975121714,4.747709790941648,-0.05327849512677452,1
5.107091827780078,16.197952805157392,3.31843857320741,0.013477052780997638,1556.9509186771136,1.8779076900879887,35.99969160497007,40.2173435073376,2.335812370291599,0
7.014613905684383,2.3848724347524453,8.223330765008688,0.005639964529371393,256.55107827600267,0.3314764792110905,19.523779127375892,5.241561733075239,0.15976320769202446,1
7.237290862953886,2.6965381967891027,7.778564703316802,0.0029321970784208073,235.69090870905032,0.31711689172448104,17.490154663995416,4.88047832589057,0.025269771104215702,1
5.196621148955071,13.728329873032942,3.620092097271269,0.022990495775237332,1780.4018651838244,2.206086989629603,34.35922027338487,40.08472958895368,3.081500484852652,0
5.2352008337932245,11.79223651873476,3.312902301546181,0.020669791902901177,1191.3098113628507,1.8044334252405858,39.0929787325126,57.77596061792272,2.8148697572043693,0
7.333934509766008,2.2859830467347697,7.739457242483269,0.003630389663956366,253.9523082299659,0.24261543050921663,17.717982980494522,5.685105299013055,-0.01613552698089407,1
8.989100817587298,14.089121781305996,2.441824876881404,0.008492641411650067,1338.801653788117,1.8591960600719866,37.430780133126,53.82921710057263,2.076263054717468,0
9.152106081640607,14.373994886338602,3.2361860600324825,0.018892001528074805,1310.2094344462644,1.8016924836117518,32.49920515110078,64.53840237121885,2.0920452324257237,0
5.393057572424269,15.204216807745864,3.367195201339433,0.01640967608190868,1848.188297319398,1.577873841564795,35.76419341214063,51.66485272577147,2.672707090821927,1
9.143808286028827,15.102088759040043,2.5476856237716787,0.01639514945765052,1301.2813992137103,2.4258367042393516,34.02005731043417,62.841046951788975,2.834542605133762,0
6.950443363607031,2.3593647149748227,7.434514201238008,0.003156753404683808,267.8876126871696,0.3410172006306228,23.882434872927497,5.013209938950243,0.10935602043342915,1
8.985310490742465,11.172952020012804,3.1371754540723127,0.02190712808767171,1440.4266390086277,1.8499216950239974,41.62956699724539,57.413198169079145,2.5508150267667125,0
4.834705458938525,15.043526997787962,2.911995601039159,0.017064423646899262,1339.5139920270326,2.096751398086971,28.851576542990955,50.8291185317204,2.2771212701015755,0
7.38625602382324,2.4176246067755067,7.731350652824779,0.004367365506816178,237.71113210417752,0.32673145430612177,18.286455812346414,4.9757895417128974,0.08063617713254506,1
7.358206389408609,2.3419051089109377,8.442210373183194,0.004113270410537765,286.18923132419377,0.33522532699123614,19.032877032306924,3.9703554113892023,-0.000764634537347264,1
7.351793844098654,2.720660376403304,8.499096829069494,0.00390946671769584,253.98817344478073,0.19499867461741877,23.56359781754212,4.8813846167207595,0.11583364232117055,1
7.222184517941973,2.139023579867096,8.174529467869613,0.005088748619704186,252.75774317130544,0.32413439436046065,19.222958449633982,4.11959002669327,0.02817624722573797,1
7.19283479217801,2.5653854747528326,8.030728756424102,0.004293557932166629,251.32986386442155,0.28501616759966064,20.404657592845606,5.240589294449513,-0.09375847964491754,1
6.904295601926515,2.005671099974542,7.930949080023672,0.0033977879396382194,237.663701014267,0.4213358243172761,21.429219581273237,6.032372337514653,0.15324348709546673,1
7.069334153485258,2.3489234135293353,7.692010707576543,0.004501094169939846,230.04529561391516,0.24244929581902464,18.533687605780006,5.133857497914042,0.27962231421527994,1
5.155398432917435,15.040351093857879,4.377724078246556,0.019838615529486913,1717.2761422411677,1.3176136906381402,39.31450760343711,59.66956645344817,2.5960021184843383,0
7.3324261349042095,2.2329311282579796,7.939012065447782,0.003916894427371306,239.83653021496517,0.26751173865758665,20.060062958328164,4.754977840110227,-0.09118834195632136,1
8.962793583783,15.448025733179641,1.7837705662075123,0.016676744512489686,1589.965442745302,1.896468770954243,31.96206667567073,46.54092719333172,1.9620530856378702,1
8.618424299666183,12.871706528014572,2.81206058278322,0.021822807386777287,1713.7584642788584,2.6866371982640866,33.98636667357858,44.21787901780246,2.423572504092887,0
9.22694650629483,14.182769950188938,3.8825740576429264,0.019074511752893906,1588.332512837212,1.8649239836665186,36.73121655150542,40.973456400121805,2.57212676114102,0
6.959940718588845,2.6035318040938247,7.740288981973597,0.003072646865809426,274.25818862452934,0.17352199611528482,19.654396525207073,4.253638638609965,0.0625210867540082,1
8.746298068651766,18.25259473213063,2.1081422501180684,0.01806062109068765,1326.4155074497694,1.863359883125078,33.51742993079926,68.07630805670686,2.632581961373294,0
7.319031405087383,2.781869488037116,8.211877101742692,0.004076851882958768,261.6840475526817,0.34225789855921607,18.191863420527998,5.201971064435551,0.049273523418905826,1
5.416707308888829,13.777619678125195,4.08735159533122,0.02341662255758046,1366.112617273302,1.495738862228564,35.02318367952705,45.34924053798994,2.592429327030182,0
6.96173930055947,2.539616952153571,8.392706194796638,0.002993457434720359,269.22465692505654,0.30859196698967656,22.657281656496462,5.12036721798011,-0.0049826885497436385,1
9.034747376168085,14.940616966437876,3.498469878311276,0.015447566482342395,1700.4472333405852,2.058620966384996,37.16911381873959,34.48462579031873,2.4743820822339044,0
6.848252102715377,2.4868499477854025,7.889274680044432,0.005958347454220594,244.98884153530088,0.3492724842807609,22.202645915471525,5.129190789808278,0.011717240919308161,1
8.938311643907026,13.100305809855069,3.6171214359230133,0.019358682597580848,1692.953978860489,2.837662660372988,35.86408510491647,63.99417926653883,3.4209078046933037,0
7.060054898401483,2.5393042339402943,7.91639069708559,0.004521122428379339,257.23373429020984,0.2735511145967992,20.31338745649305,5.036981248640167,0.144310533232324,1
7.159561469513221,2.3210785395560993,8.18987929315198,0.004895038314076116,263.31483138810756,0.27252298627022326,19.99937265477645,5.6080989841937825,0.01354189218843816,1
5.381771048878571,13.989314619644585,2.4038657837461197,0.017617230992832376,1725.470017871097,1.968692465168574,30.773242691928424,70.77343439569952,1.7999643827991307,0
7.104165152430943,2.5579549713792824,8.308679484259338,0.003978632705651564,262.76346943251957,0.2493052023853731,20.63490652250035,5.174590057205123,0.13499002394237106,1
9.18973626499269,17.526891981041707,1.8169783009229714,0.022197263452289954,1536.0589761006888,1.9253079034157974,35.424787360219646,51.234291817036485,3.3689924925617603,0
5.0474267675969555,13.962242012858487,1.6057824208951672,0.02369118615408081,1765.6332107914666,1.4851900255067934,33.017497292569566,76.36669141945589,2.4009701183905467,0
8.924171023471144,13.356284087379194,2.93607323786996,0.024843849478406767,1556.4068438418685,2.023531773825101,29.827814567395894,39.32277422961455,2.5937296910444556,0
4.93118530044336,15.97673345036121,3.750912018143156,0.021288004286990646,1540.1397388577757,1.7786789885945478,31.822888633963707,44.412004279376596,1.9374010861311384,0
4.925415243869997,21.82747628294291,2.85911005283211,0.02946095880416534,1551.4506842223004,2.205970324025953,38.31116004116779,54.6725221518279,1.955653294761829,0
8.494599726832083,10.507659994182754,2.5201428848663507,0.028936732072149127,1706.131961648312,2.2292639610016565,31.947245668359873,53.516623549740586,3.135949772711972,0
4.743149047801475,12.701637508167988,1.6157898156125239,0.019190225915293364,1577.1499936363389,2.3255666790984897,34.9877814886357,42.46796218409029,2.692483208023817,0
7.3625724237677925,2.505663675226092,8.106956925628761,0.005076007138598598,259.75675138804206,0.28201851637737685,17.69329897880808,4.254980975313537,-0.038465478484726257,1
4.855127048161845,20.1935088953019,2.8653926924099666,0.02639287583969687,1360.9701283846255,1.3924880258971482,34.41172036796919,59.46577003573387,2.573538413722987,0
7.461095761430866,2.7063689078937267,8.004141047937352,0.003731469352094168,259.9888637808169,0.39162785217396007,19.277074466612028,4.0516261947837755,0.019069152590427872,1
7.156463759354556,2.462625671167728,7.989989216501942,0.0035169389483165605,245.18998561664213,0.2941617042102377,17.636251749158397,4.25460299387386,0.0644358797515607,1
7.506547782600515,2.1968511770005534,8.231716599840436,0.004810808273159782,229.70994571234698,0.324193832559402,16.62531130577858,4.407996120710244,-0.0224612250434761,1
7.423914982286916,2.6520829312288594,7.825016679870636,0.004407052287124535,260.3937793454742,0.30999052168593566,22.772698794525688,4.212758375817544,0.1653891552295883,1
6.816245756940192,2.6308731312708113,7.923727039694661,0.003708188731084456,241.8382899682871,0.33257609956697526,17.676432312175272,5.025520558304174,0.1746030144142065,1
9.717632890582198,13.846629363068725,2.6848106550055038,0.02660497894770355,1488.4098916474566,2.242571302067035,36.74170306110685,42.765133775802,2.2775268045523736,0
7.070685423151495,2.8006796603534303,7.4326537068267875,0.004725095786847997,244.19304025315728,0.2938645533202138,23.060390397726703,5.414861867284407,0.10206996310184788,1
7.280342344419789,2.859175534619104,7.6107724236473775,0.0022514680267618193,266.69032562484887,0.3340679755221474,17.28910499377542,4.8382928160739835,0.1795480650825479,1
6.896126006809197,2.3101202222336115,8.491067596989318,0.004511202599524981,231.2140983338032,0.2963026217195804,20.735239680419422,4.480812253050578,0.08338480257895983,1
7.354926810685868,2.6400619758817983,7.977692368936918,0.0053149144535840475,252.98422220194743,0.3311355611950134,22.872670811411957,4.983290765612215,-0.028776951153854077,1
